file,phonemes
cruinnigh.wav,ˈ k ɾˠ i n̻ʲ iː
dúshaothraí.wav,d̪ˠ uː h iː h ɾˠ iː
adhainte.wav,ˈ eː nʲ tʲ ə
uiscebhealach.wav,ˈ i ʃ c ə ˈ vʲ o l̻ˠ a h
Brídín.wav,ˈ bʲ ɾʲ iː dʲ iː nʲ
lorga.wav,ˈ l̻ˠ a ɾˠ ə ɡ ə
táirg.wav,ˈ t̪ˠ aː ɾʲ ɟ
shleasach.wav,ˈ l̥ʲ a sˠ a h
slachtmhaireacht.wav,sˠ l̻ˠ a ɾˠ t̪ˠ vˠ ə ɾʲ a ɾˠ t̪ˠ
claochlaithe.wav,ˈ k l̻ˠ iː h l̻ˠ ə h ə
míchneasta.wav,mʲ iː ç nʲ ə sˠ t̪ˠ ə
léiriúchán.wav,ˈ l̻ʲ eː ˈ ɾʲ uː h aː n̻ˠ
seisean.wav,ˈ ʃ i ʃ ə n̻ˠ
roc.wav,ˈ ɾˠ o k
ionadaíoch.wav,ˈ i n̻ˠ ə d̪ˠ iˑə h
carbónú.wav,k a ɾˠ ə bˠ oː n̻ˠ uː
luascáil.wav,l̻ˠ ua sˠ k a lʲ
iarscoláire.wav,ia ɾˠ sˠ k ə l̻ˠ aː ɾʲ ə
thú.wav,ˈ h uː
bogaigh.wav,ˈ bˠ o ɡ iː
duáin.wav,ˈ d̪ˠ uː aː nʲ
seach-chonair.wav,ˈ ʃ a h ˈ x o n̻ˠ ə ɾʲ
ceoch.wav,ˈ c oː h
prós.wav,ˈ pˠ ɾˠ oː sˠ
aicmithe.wav,ˈ a c mʲ ə h ə
cordaithe.wav,k a ɾˠ d̪ˠ iː
dúthracht.wav,ˈ d̪ˠ uː ɾ̥ˠ a x t̪ˠ
tromlach.wav,ˈ t̪ˠ ɾˠ o mˠ l̻ˠ a h
ceanglas.wav,ˈ c a ŋ l̻ˠ ə sˠ
uathoibriú.wav,ˈ ua h ˈ o bʲ ɾʲ uː
comhchosach.wav,ˈ k oː x a sˠ a h
cloicheán.wav,ˈ k l̻ˠ o hʲ a n̻ˠ
cuilitheáil.wav,k i lʲ i hʲ a lʲ
gambach.wav,ɡ a mˠ bˠ a h
tufar.wav,ˈ t̪ˠ u fˠ ə ɾˠ
puball.wav,ˈ pˠ u bˠ ə l̻ˠ
dufair.wav,ˈ d̪ˠ u fˠ ə ɾʲ
Árais.wav,ˈ aː ɾˠ ə ʃ
pioc.wav,ˈ pʲ i k
cúlbhrat.wav,ˈ k uː l̻ˠ ˈ vˠ ɾˠ a t̪ˠ
caithréimeach.wav,ˈ k ai hʲ ɾʲ e mʲ a h
tosaíocht.wav,ˈ t̪ˠ a sˠ iː a x t̪ˠ
sláinteach.wav,ˈ sˠ l̻ˠ aː n̻ʲ tʲ a h
léaslíne.wav,ˈ l̻ʲ eː ʃ ˈ lʲ iː nʲ ə
clann.wav,ˈ k l̻ˠ a n̻ˠ
éigh.wav,ˈ eː j
himéiniptearaigh.wav,ˈ h i ˈ mʲ eː nʲ ə pʲ tʲ ə ɾˠ iː
maslaithe.wav,mˠ a sˠ l̻ˠ iː
toilleoir.wav,t̪ˠ o l̻ʲ o ɾʲ
tréimhsiúil.wav,ˈ tʲ ɾʲ eː vʲ ʃ u lʲ
fuirseoir.wav,ˈ fˠ i ɾʲ ʃ o ɾʲ
tiontaigh.wav,ˈ tʲ o n̻ˠ t̪ˠ iː
fíordheimhnigh.wav,ˈ fʲ iː ɾˠ ˈ j e vʲ nʲ iː
reifreann.wav,ˈ ɾˠ e fʲ ɾʲ ə n̻ˠ
comhchuingigh.wav,k oː h ə ɲ iː
muirearaigh.wav,ˈ mˠ i ˈ ɾʲ a ɾˠ iː
caoinfhulangach.wav,ˈ k iː nʲ u l̻ˠ ə ŋ a h
beocht.wav,ˈ bʲ oː x t̪ˠ
ailgéabar.wav,ˈ a lʲ ə ɟ e bˠ ə ɾˠ
saontacht.wav,ˈ sˠ iː n̻ˠ t̪ˠ a x t̪ˠ
rialachán.wav,ˈ ɾˠ ia l̻ˠ a h a n̻ˠ
cill.wav,ˈ c i l̻ʲ
imeallbhord.wav,ˈ i mʲ ə l̻ˠ vˠ o ɾˠ d̪ˠ
bannadóir.wav,bˠ a n̻ˠ ə d̪ˠ o ɾʲ
sciorradh.wav,ˈ ʃ c i ɾˠ uː
tiúbar.wav,ˈ tʲ uː bˠ ə ɾˠ
turnamh.wav,ˈ t̪ˠ uː ɾˠ n̻ˠ uː
ionnarbadh.wav,ˈ i n̻ˠ ə ɾˠ bˠ uː
ceardaí.wav,ˈ c aː ɾˠ d̪ˠ iː
losaid.wav,ˈ l̻ˠ a sˠ ə dʲ
glan.wav,ˈ ɡ l̻ˠ a n̻ˠ
méarchlár.wav,ˈ mʲ eː ɾˠ x l̻ˠ a ɾˠ
comhsheasmhach.wav,k oː ç ə sˠ vˠ a h
línitheoir.wav,ˈ l̻ʲ iː nʲ i hʲ o ɾʲ
baisc.wav,ˈ bˠ a ʃ c
maide.wav,ˈ mˠ a dʲ ə
nochtach.wav,n̻ˠ o ɾˠ t̪ˠ a h
trádmharc.wav,ˈ t̪ˠ ɾˠ aː d̪ˠ vˠ ə ɾˠ k
Laois.wav,ˈ l̻ˠ iː ʃ
laochas.wav,ˈ l̻ˠ iː h ə sˠ
smiotbhuille.wav,ˈ ʃ mʲ i t̪ˠ vˠ ə l̻ʲ ə
sliabhraon.wav,ˈ ʃ lʲ iˑə vˠ ɾˠ iː n̻ˠ
aorta.wav,iː ɾˠ t̪ˠ ə
bocáil.wav,ˈ bˠ o k a lʲ
hairicín.wav,ˈ h a ɾʲ ə c i nʲ
iomadú.wav,ˈ i mˠ ə d̪ˠ uː
comhchordacht.wav,k oː h ə ɾˠ d̪ˠ a ɾˠ t̪ˠ
clóchuradóireacht.wav,k l̻ˠ oː h ə ɾˠ ə d̪ˠ oː ɾʲ a ɾˠ t̪ˠ
bréifin.wav,ˈ bʲ ɾʲ eː fʲ ə nʲ
leachtach.wav,ˈ l̻ʲ a x t̪ˠ a h
muileatach.wav,ˈ mˠ i lʲ ə t̪ˠ ə h
custaiméir.wav,ˈ k a sˠ t̪ˠ ə mʲ e ɾʲ
impriseanaíoch.wav,i mʲ pʲ ɾʲ i ʃ ə n̻ˠ ia h
ríomhchlár.wav,ɾʲ iː vˠ h l̻ˠ a ɾˠ
íomháigh.wav,ˈ iː vˠ aː j
ceannlíne.wav,ˈ c a n̻ʲ lʲ i nʲ ə
achainíoch.wav,ˈ a h ə nʲ i a h
íota.wav,ˈ iː t̪ˠ ə
Astraláiseach.wav,ˈ a sˠ t̪ˠ ɾˠ ə l̻ˠ aː ʃ ə h
feachtasaíocht.wav,ˈ fʲ a ɾˠ t̪ˠ ə sˠ iˑə ɾˠ t̪ˠ
eachra.wav,ˈ a h ɾˠ ə
leachtaigh.wav,ˈ l̻ʲ a x t̪ˠ iː
báirseoir.wav,ˈ bˠ aː ɾˠ ʃ o ɾʲ
príomhscannán.wav,ˈ pʲ ɾʲ iː vˠ ˈ sˠ k a n̻ˠ a n̻ˠ
conlán.wav,ˈ k o n̻ˠ l̻ˠ a n̻ˠ
múitseáil.wav,ˈ mˠ uː tʲ ʃ a lʲ
ionchais.wav,i ŋ ə x ə ʃ
ásc.wav,ˈ aː sˠ k
nasctha.wav,n̻ˠ a sˠ k ə
fuaim.wav,ˈ fˠ ua mʲ
fógróir.wav,ˈ fˠ oː ɡ ɾˠ o ɾʲ
fopharagraf.wav,ˈ fˠ o ˈ fˠ a ɾˠ ə ɡ ɾˠ a fˠ
ochtódú.wav,ˈ a x t̪ˠ o d̪ˠ uː
ceirbream.wav,ˈ c e ɾʲ ə bʲ ɾʲ ə mˠ
coincheapúil.wav,k o ɲ ə ç ə pˠ u lʲ
gimic.wav,ˈ ɟ i mʲ ə c
cúisiúil.wav,k uː ʃ uː lʲ
míshuaimhneas.wav,ˈ mʲ iː ˈ h ua vʲ nʲ ə sˠ
aiteannach.wav,a tʲ ə n̻ˠ a h
tintreach.wav,ˈ tʲ i n̻ʲ tʲ ɾʲ a h
tóraíocht.wav,ˈ t̪ˠ oː ɾˠ iː a x t̪ˠ
neamhaontach.wav,ˈ nʲ au iː n̻ˠ t̪ˠ a h
fág.wav,ˈ fˠ aː ɡ
polaitíochta.wav,ˈ pˠ o l̻ˠ ə tʲ iˑə ɾˠ t̪ˠ ə
maolscríobach.wav,ˈ mˠ iː lʲ ˈ ʃ c ɾʲ iː bˠ a h
údar.wav,ˈ uː d̪ˠ ə ɾˠ
matán.wav,ˈ mˠ a t̪ˠ a n̻ˠ
comhoideachais.wav,k oː ə dʲ ə h ə ʃ
seilf.wav,ˈ ʃ e lʲ fʲ
locadh.wav,l̻ˠ o k uː
déthéarmach.wav,dʲ eː hʲ eː ɾˠ mˠ a h
earcaitheoir.wav,ˈ a ɾˠ k ə h o ɾʲ
cuitéar.wav,ˈ k i tʲ eː ɾˠ
bailí.wav,ˈ bˠ a lʲ iː
boirbe.wav,ˈ bˠ o ɾʲ ə bʲ ə
gang.wav,ɡ a ŋ
ailgéabrach.wav,a lʲ ə ɟ eː bˠ ɾˠ a h
starrán.wav,ˈ sˠ t̪ˠ a ɾˠ aː n̻ˠ
garmhac.wav,ˈ ɡ a ɾˠ vˠ a k
réamhbhreithe.wav,ˈ ɾˠ eː ˈ vʲ ɾʲ e hʲ ə
dúscata.wav,ˈ d̪ˠ uː sˠ k ə t̪ˠ ə
sliogiasc.wav,ʃ lʲ i ɟ ia sˠ k
bunsmaoineamh.wav,bˠ u n̻ˠ sˠ mˠ iː nʲ uː
sneaic.wav,ˈ ʃ nʲ a c
snáithe.wav,ˈ sˠ n̻ˠ aː hʲ ə
glaise.wav,ˈ ɡ l̻ˠ a ʃ ə
ok.wav,ˈ o k
Trapach.wav,ˈ t̪ˠ ɾˠ a pˠ a h
miotaigh.wav,ˈ mʲ i t̪ˠ iː
gas.wav,ˈ ɡ a sˠ
cruipidín.wav,k ɾˠ i pʲ i dʲ iː nʲ
muirniú.wav,mˠ i ɾˠ nʲ uː
gaisciúil.wav,ˈ ɡ a ʃ c uː lʲ
córlann.wav,ˈ k oː ɾˠ l̻ˠ ə n̻ˠ
buach.wav,ˈ bˠ ua h
príosúnacht.wav,ˈ pʲ ɾʲ iː sˠ u n̻ˠ a x t̪ˠ
riast.wav,ˈ ɾˠ ia sˠ t̪ˠ
cosbhalla.wav,k a sˠ vˠ ə l̻ˠ ə
ealaíne.wav,ˈ a l̻ˠ iː nʲ ə
inniúlacht.wav,ˌ i n̻ʲ ˈ uː l̻ˠ a x t̪ˠ
oilimpeach.wav,ˈ o lʲ i mʲ pʲ a h
ionsuigh.wav,ˈ i n̻ˠ sˠ iː
scáthán.wav,ˈ sˠ k aː h a n̻ˠ
clocha.wav,ˈ k l̻ˠ a h ə
luaith.wav,ˈ l̻ˠ ua
fíorúil.wav,fʲ iː ɾˠ u lʲ
ararút.wav,ˈ a ɾˠ ə ɾˠ u t̪ˠ
tiomántán.wav,ˈ tʲ u ˈ mˠ aː n̻ˠ t̪ˠ aː n̻ˠ
cráifeach.wav,ˈ k ɾˠ aː fʲ a h
bobghaiste.wav,ˈ bˠ o bˠ ɣ a ʃ tʲ ə
coighir.wav,k eː ɾʲ
spréire.wav,ˈ sˠ pʲ ɾʲ eː ə ɾʲ ə
calabrú.wav,ˈ k a l̻ˠ ə bˠ ɾˠ uː
doichte.wav,ˈ d̪ˠ o x tʲ iː
spreag.wav,ˈ sˠ pʲ ɾʲ a ɡ
comhaontaigh.wav,k oː o n̻ˠ t̪ˠ iː
búr.wav,ˈ bˠ uː ɾˠ
cliniciúil.wav,ˈ c lʲ i nʲ ə c u lʲ
maoithneach.wav,ˈ mˠ iː hʲ nʲ a h
cuairt.wav,ˈ k ua ɾˠ tʲ
óstach.wav,ˈ oː sˠ t̪ˠ a h
triúr.wav,ˈ tʲ ɾʲ uː ɾˠ
matamaitice.wav,ˈ mˠ a t̪ˠ ə mˠ ə tʲ ə c ə
tuil.wav,ˈ t̪ˠ i lʲ
falcóg.wav,fˠ o l̻ˠ k o ɡ
paraimhíochaineoir.wav,pˠ a ɾˠ ə vʲ ia h ə nʲ o ɾʲ
bréan.wav,ˈ bʲ ɾʲ eː n̻ˠ
aois.wav,ˈ iː ʃ
ilchruthach.wav,i lʲ ə ç ɾʲ ə h a h
neachtairín.wav,ˈ nʲ a x t̪ˠ ə ɾʲ i nʲ
cnuasaigh.wav,ˈ k ɾˠ uː sˠ iː
dúpholl.wav,ˈ d̪ˠ uː fˠ ə l̻ˠ
lotnaidicíd.wav,ˈ l̻ˠ o t̪ˠ n̻̊ˠ ə dʲ ə c iː dʲ
stáid.wav,ˈ sˠ t̪ˠ aː dʲ
stiúsaí.wav,ˈ ʃ tʲ uː sˠ iː
scipéad.wav,ˈ ʃ c i pʲ e d̪ˠ
athmhúnlaigh.wav,ˈ a ˈ vˠ uː n̻ˠ l̻ˠ iː
céimchiorcal.wav,ˈ c eː mʲ ç ə ɾˠ k ə l̻ˠ
vótaí.wav,ˈ vˠ oː t̪ˠ iː
airgeadú.wav,ˈ a ɾʲ ə ɟ ə d̪ˠ uː
meancóg.wav,ˈ mʲ a ŋ ˈ k oː ɡ
leathoscailte.wav,lʲ a h ə sˠ k ə lʲ tʲ ə
leathspéacla.wav,lʲ a hʲ ʃ pʲ eː k l̻ˠ ə
leoithne.wav,ˈ l̻ʲ oː hʲ nʲ ə
mustar.wav,ˈ mˠ a sˠ t̪ˠ ə ɾˠ
fiafraigh.wav,ˈ fʲ ia fˠ ɾˠ iː
leithreasú.wav,ˈ l̻ʲ e ɾ̥ʲ ə sˠ uː
soirbhíochas.wav,ˈ sˠ o ɾʲ ə vʲ i a h ə sˠ
comhshamhlú.wav,k oː h au l̻ˠ uː
cúiseamh.wav,ˈ k uː ʃ uː
clóirínigh.wav,ˈ k l̻ˠ oː ɾʲ i nʲ i j
scalltán.wav,ˈ sˠ k o l̻ˠ t̪ˠ a n̻ˠ
fuath.wav,ˈ fˠ ia
iarbhreithe.wav,ˈ iˑə ɾˠ ˈ vʲ ɾʲ e hʲ ə
cruanta.wav,k ɾˠ ua n̻ˠ t̪ˠ ə
cinnteoireacht.wav,ˈ c i n̻ʲ tʲ o ɾʲ ə ɾˠ t̪ˠ
athbhreithneoir.wav,a hʲ vʲ ɾʲ ai ç nʲ o ɾʲ
iargúlta.wav,ˈ ia ɾˠ ˈ ɡ uː l̻ˠ t̪ˠ ə
sainghné.wav,sˠ a ɲ hʲ nʲ eː
gol.wav,ɡ a l̻ˠ
coigríche.wav,ˈ k o ɟ ɾʲ iː ç ə
siabhrán.wav,ˈ ʃ ia vˠ ɾˠ a n̻ˠ
rúidbhealach.wav,ˈ ɾˠ uː dʲ ˈ vʲ o l̻ˠ a h
snigh.wav,ˈ ʃ nʲ i j
tacadóir.wav,ˈ t̪ˠ a k ə d̪ˠ o ɾʲ
treorú.wav,ˈ tʲ ɾʲ oː ɾˠ uː
víreas.wav,ˈ vʲ iː ɾʲ ə sˠ
beathfhórsa.wav,ˈ bʲ a ˈ oː ɾˠ sˠ ə
stoipéad.wav,sˠ t̪ˠ o pʲ a d̪ˠ
fótagraf.wav,ˈ fˠ oː t̪ˠ ə ɡ ɾˠ a fˠ
preasáil.wav,ˈ pʲ ɾʲ a sˠ a lʲ
comhshóigh.wav,ˈ k oː ˈ h oː j
freastal.wav,ˈ fʲ ɾʲ a sˠ t̪ˠ ə l̻ˠ
comhdhúil.wav,ˈ k oː ɣ u lʲ
ceartúchán.wav,ˈ c a ɾˠ t̪ˠ u h a n̻ˠ
Trostán.wav,ˈ t̪ˠ ɾˠ o sˠ t̪ˠ aː n̻ˠ
tionónta.wav,ˈ tʲ i n̻ˠ o n̻ˠ t̪ˠ ə
abhainn.wav,ˈ oː n̻ʲ
caighdeánaigh.wav,ˈ k ai dʲ a n̻ˠ iː
treoráil.wav,ˈ tʲ ɾʲ oː ɾˠ aː lʲ
tréan.wav,ˈ tʲ ɾʲ eː n̻ˠ
máthairchuideachta.wav,ˈ mˠ aː h ə ɾˠ x ə dʲ ə ɾˠ t̪ˠ ə
aíocht.wav,ˈ iː a x t̪ˠ
gearranáil.wav,ˈ ɟ aː ɾˠ a n̻ˠ a lʲ
feart.wav,ˈ fʲ a ɾˠ t̪ˠ
dé-ocsaíd.wav,ˈ dʲ eː o k ˈ sˠ i dʲ
Na.wav,ˈ n̻ˠ ə
comhghuaillí.wav,ˈ k oː ɣ ua l̻ʲ iː
coirt.wav,ˈ k a ɾˠ tʲ
ama.wav,ˈ a mˠ ə
leathamadán.wav,lʲ a h ə mˠ ə d̪ˠ a n̻ˠ
óg.wav,ˈ oː ɡ
comhoibrí.wav,k oː ə bʲ ɾʲ iː
réabadh.wav,ˈ ɾˠ eː bˠ uː
suaimhneach.wav,ˈ sˠ ua n̻ʲ a h
uasalaicme.wav,ˈ uˑə ˈ sˠ a l̻ˠ ə c mʲ ə
pearóid.wav,ˈ pʲ a ɾˠ o dʲ
Cáisc.wav,ˈ k aː ʃ c
contrártha.wav,k ə n̻ˠ ˈ t̪ˠ ɾˠ a ɾˠ h ə
dialann.wav,ˈ dʲ ia l̻ˠ ə n̻ˠ
mioncheistiú.wav,ˈ mʲ i n̻ˠ ˈ ç e ʃ tʲ uː
biaiste.wav,ˈ bʲ ia ʃ tʲ ə
ballbhrúigh.wav,ˈ bˠ o l̻ˠ vˠ ɾˠ u j
cuaileáil.wav,k ua lʲ a lʲ
pléascach.wav,ˈ pʲ lʲ eː sˠ k a h
codánach.wav,k o d̪ˠ aː n̻ˠ a h
díroghnaigh.wav,ˈ dʲ iː ɾˠ ə n̻ˠ iː
cealtair.wav,c a l̻ˠ t̪ˠ ə ɾʲ
coiscín.wav,ˈ k o ʃ c i nʲ
gealáin.wav,ɟ a l̻ˠ a nʲ
athchoilltiú.wav,a h h ə l̻ʲ tʲ uː
coisricthe.wav,k o ʃ ɾʲ i c ə
ceathairíl.wav,c a h ə ɾʲ iː lʲ
dochloiste.wav,ˈ d̪ˠ o ˈ x l̻ˠ i ʃ tʲ ə
croíúil.wav,ˈ k ɾˠ iː u lʲ
tuilsoilsithe.wav,t̪ˠ i lʲ ʃ ə lʲ ʃ iː
rólimirt.wav,ˈ ɾˠ oː ˈ l̻ʲ i mʲ ə ɾˠ tʲ
Bascach.wav,ˈ bˠ a sˠ k ə h
dallrú.wav,d̪ˠ o l̻ˠ ɾˠ uː
báicsít.wav,bˠ aː c ʃ iː tʲ
téadach.wav,ˈ tʲ eː d̪ˠ a h
cruaite.wav,ˈ k ɾˠ uˑə ˈ i tʲ ə
rilleán.wav,ˈ ɾˠ i l̻ʲ a n̻ˠ
tagartha.wav,ˈ t̪ˠ a ɡ ə ɾˠ h ə
leadránaí.wav,lʲ a d̪ˠ ɾˠ aː n̻ˠ iː
sracfhéachaint.wav,ˈ sˠ ɾˠ a ˈ k eː x i nʲ tʲ
róphlódaithe.wav,ɾˠ oː fˠ l̻ˠ oː d̪ˠ iː
séacla.wav,ˈ ʃ eː k l̻ˠ ə
guairdeall.wav,ˈ ɡ ua ɾˠ dʲ ə l̻ˠ
tromchroíoch.wav,ˈ t̪ˠ ɾˠ o mˠ x ɾˠ iː a h
trasatlantach.wav,t̪ˠ ɾˠ a sˠ ə t̪ˠ l̻ˠ ə n̻ˠ t̪ˠ a h
curaíochta.wav,ˈ k u ɾˠ iˑə ɾˠ t̪ˠ ə
rabhadh.wav,ˈ ɾˠ au uː
léitheoir.wav,ˈ l̻ʲ eː hʲ o ɾʲ
giorraigh.wav,ˈ ɟ i ɾˠ iː
aeroibrithe.wav,ˈ eː ɾˠ ˈ o bʲ ɾʲ i hʲ ə
marcóir.wav,mˠ a ɾˠ k o ɾʲ
insroichte.wav,i nʲ ʃ ɾʲ ə ç tʲ ə
altranas.wav,ˈ o l̻ˠ t̪ˠ ɾˠ ə n̻ˠ ə sˠ
gairdeas.wav,ˈ ɡ aː ɾˠ dʲ ə sˠ
luasteorainn.wav,ˈ l̻ˠ uˑə sˠ ˈ tʲ oː ɾˠ ə n̻ʲ
greannán.wav,ˈ ɟ ɾʲ a n̻ˠ a n̻ˠ
cuimsitheacht.wav,k i mʲ ʃ i hʲ a ɾˠ t̪ˠ
naomhluan.wav,n̻ˠ iː vˠ l̻ˠ ua n̻ˠ
deataigh.wav,ˈ dʲ a t̪ˠ iː
píolótach.wav,ˈ pʲ iː l̻ˠ o t̪ˠ ə h
cuingir.wav,ˈ k i ɲ ɟ ə ɾʲ
aisiméadracht.wav,ˈ a ˈ ʃ i ˈ mʲ eː d̪ˠ ɾˠ ə ɾˠ t̪ˠ
turgnamhaí.wav,ˈ t̪ˠ u ɾˠ ə ɡ n̻ˠ ə iː
stangadh.wav,ˈ sˠ t̪ˠ a ŋ uː
callánach.wav,ˈ k o l̻ˠ a n̻ˠ a h
Proibhinseach.wav,ˈ pˠ ɾˠ o vʲ ə nʲ ʃ ə h
dlisteanach.wav,ˈ dʲ lʲ i ʃ tʲ ə n̻ˠ a h
clárú.wav,ˈ k l̻ˠ aː ɾˠ uː
do-áirithe.wav,ˈ d̪ˠ o aː ɾʲ i hʲ ə
samhaltaigh.wav,ˈ sˠ au l̻ˠ t̪ˠ iː
Sasana.wav,ˈ sˠ a sˠ ə n̻ˠ ə
caol.wav,ˈ k iː l̻ˠ
báiteach.wav,ˈ bˠ aː tʲ a h
canablaigh.wav,k a n̻ˠ ə bˠ l̻ˠ iː
ragús.wav,ˈ ɾˠ a ɡ u sˠ
giolcach.wav,ˈ ɟ i l̻ˠ k a h
aistrigh.wav,ˈ a ʃ tʲ ɾʲ iː
neamhfhiúntach.wav,nʲ au uː n̻ˠ t̪ˠ a h
tionsclaíochta.wav,ˈ tʲ i n̻ˠ sˠ k l̻ˠ iˑə ɾˠ t̪ˠ ə
cnaí.wav,ˈ k ɾˠ iː
litisféar.wav,ˈ l̻ʲ i tʲ ə ʃ fʲ eː ɾˠ
íobairt.wav,ˈ iː bˠ ə ɾˠ tʲ
coisbheart.wav,ˈ k o ʃ vʲ a ɾˠ t̪ˠ
gríl.wav,ˈ ɟ ɾʲ iː lʲ
nithe.wav,ˈ nʲ i hʲ ə
sciobtha.wav,ˈ ʃ c i pˠ ə
dianseasmhacht.wav,dʲ ia nʲ ʃ ə sˠ vˠ a ɾˠ t̪ˠ
lapaireacht.wav,l̻ˠ a pˠ ə ɾʲ a ɾˠ t̪ˠ
folt.wav,ˈ fˠ o l̻ˠ t̪ˠ
samhaltach.wav,ˈ sˠ au l̻ˠ t̪ˠ a h
uathscamhóg.wav,ua sˠ k au o ɡ
leonadh.wav,ˈ l̻ʲ oː n̻ˠ uː
cobhsaithe.wav,k oː sˠ iː
coigil.wav,ˈ k o ɟ ə lʲ
véarsaíocht.wav,ˈ vʲ eː ɾˠ sˠ iː a x t̪ˠ
siléigeach.wav,ʃ i lʲ eː ɟ a h
bonnstoc.wav,bˠ o n̻ˠ sˠ t̪ˠ ə k
coilcicín.wav,k o lʲ c i c iː nʲ
síoróip.wav,ˈ ʃ iː ɾˠ o pʲ
algartam.wav,ˈ a l̻ˠ ə ɡ ə ɾˠ t̪ˠ ə mˠ
modhúil.wav,ˈ mˠ oː uː lʲ
cearmansaíocht.wav,c a ɾˠ ə mˠ ə n̻ˠ sˠ ia h t̪ˠ
mórfhoclach.wav,ˈ mˠ oː ɾˠ o k l̻ˠ a h
gobachán.wav,ɡ o bˠ ə h a n̻ˠ
útamáil.wav,ˈ uː t̪ˠ ə mˠ a lʲ
móiminteam.wav,ˈ mˠ oː mʲ i n̻ʲ tʲ ə mˠ
maoth.wav,ˈ mˠ iː
mahagaine.wav,mˠ ə ˈ h a ɡ ə nʲ ə
gearrán.wav,ˈ ɟ a ɾˠ aː n̻ˠ
litearthacht.wav,lʲ i tʲ ə ɾ̥ˠ a ɾˠ t̪ˠ
cóstóireachta.wav,ˈ k oː sˠ t̪ˠ o ɾʲ ə ɾˠ t̪ˠ ə
príomhordúil.wav,pʲ ɾʲ iː vˠ ə ɾˠ d̪ˠ u lʲ
cóisteoir.wav,ˈ k oː ʃ tʲ o ɾʲ
astraláib.wav,a sˠ t̪ˠ ɾˠ ə l̻ˠ a bʲ
labhandair.wav,ˈ l̻ˠ au n̻ˠ d̪ˠ ə ɾʲ
loiscthe.wav,l̻ˠ o ʃ c ə
bliantúil.wav,ˈ bʲ lʲ ia n̻ˠ t̪ˠ u lʲ
mearaí.wav,ˈ mʲ a ɾˠ iː
cába.wav,ˈ k aː bˠ ə
flanndearg.wav,fˠ l̻ˠ a n̻ʲ dʲ ə ɾˠ ə ɡ
prionsabail.wav,pʲ ɾʲ i n̻ˠ sˠ ə bˠ ə lʲ
spreagadh.wav,ˈ sˠ pʲ ɾʲ a ɡ uː
clipéar.wav,c lʲ i pʲ a ɾˠ
comhla.wav,ˈ k oː l̻ˠ ə
forleathnúchán.wav,ˈ fˠ o ˈ ɾˠ lʲ a n̻̊ˠ uː h aː n̻ˠ
fo-ithir.wav,ˈ fˠ o ˈ i h ə ɾʲ
Sualainnise.wav,ˈ sˠ uˑə l̻ˠ ə n̻ʲ ə ʃ ə
aclú.wav,ˈ a k l̻ˠ uː
mámh.wav,ˈ mˠ aː vˠ
cúlchainteach.wav,k uː l̻ˠ h ə nʲ tʲ a h
cianóis.wav,c ia n̻ˠ o ʃ
faireog.wav,ˈ fˠ a ɾʲ o ɡ
eala.wav,ˈ a l̻ˠ ə
sciuird.wav,ˈ ʃ c uː ɾˠ dʲ
feilt.wav,ˈ fʲ e l̻ʲ tʲ
uillinntomhas.wav,ˈ i l̻ʲ ə n̻ʲ ˈ t̪ˠ oː sˠ
préach.wav,ˈ pʲ ɾʲ eː h
sruthchúrsa.wav,sˠ ɾˠ u h h uː ɾˠ sˠ ə
taifí.wav,ˈ t̪ˠ a fʲ iː
closleabhar.wav,k l̻ˠ a ʃ lʲ oː ɾˠ
contráilteacht.wav,k ə n̻ˠ ˈ t̪ˠ ɾˠ a l̻ʲ tʲ a x t̪ˠ
Prúiseach.wav,ˈ pˠ ɾˠ uː ʃ ə h
inmhaite.wav,i nʲ ə vʲ ə tʲ ə
sásar.wav,ˈ sˠ aː sˠ ə ɾˠ
babhlálaí.wav,ˈ bˠ au l̻ˠ a l̻ˠ iː
catach.wav,ˈ k a t̪ˠ a h
ródaire.wav,ˈ ɾˠ oː ˈ d̪ˠ a ɾʲ ə
coilínigh.wav,ˈ k o lʲ i nʲ iː
biachlár.wav,ˈ bʲ ia ˈ x l̻ˠ a ɾˠ
bísc.wav,bʲ iː ʃ c
marbhán.wav,ˈ mˠ a ɾˠ vˠ a n̻ˠ
néarón.wav,ˈ n̻ʲ eː ɾˠ o n̻ˠ
sciorr.wav,ˈ ʃ c i ɾˠ
eascara.wav,ˈ a sˠ k a ɾˠ ə
saorchic.wav,ˈ sˠ iː ɾˠ ˈ ç i c
éanlaitheoir.wav,ˈ eː n̻ˠ l̻ˠ ə h o ɾʲ
marún.wav,ˈ mˠ ə ɾˠ u n̻ˠ
clófhoireann.wav,ˈ k l̻ˠ oː ˈ o ɾʲ ə n̻ˠ
déabhlóid.wav,ˈ dʲ eː vˠ l̻ˠ o dʲ
aithisiú.wav,ai ç i ʃ uː
pastae.wav,ˈ pˠ a sˠ t̪ˠ eː
Críost.wav,ˈ c ɾʲ iː sˠ t̪ˠ
fuil.wav,ˈ fˠ i lʲ
geiceo.wav,ɟ e c oː
teampall.wav,ˈ tʲ a mˠ pˠ ə l̻ˠ
truaillithe.wav,ˈ t̪ˠ ɾˠ uˑə l̻ʲ ə h ə
plúchadh.wav,ˈ pˠ l̻ˠ uː h uː
comhthimpeallach.wav,k oː hʲ i mʲ pʲ ə l̻ˠ a h
